Id,Label,size
177,177,12.550060
178,178,12.903001
179,179,10.674238
180,180,12.270780
181,181,12.976951
182,182,12.399712
183,183,11.845858
184,184,13.017239
185,185,11.836927
186,186,10.105786
187,187,9.625018
188,188,10.990252
189,189,11.421513
190,190,9.894262
191,191,9.628139
192,192,12.282929
193,193,12.169940
194,194,11.596591
195,195,10.569556
196,196,12.545498
197,197,14.549196
198,198,12.212533
199,199,12.067755
200,200,11.366098
201,201,11.426891
202,202,11.433613
203,203,12.620936
204,204,12.870348
205,205,11.586026
206,206,11.026315
207,207,10.760720
208,208,9.767155
209,209,10.857287
210,210,11.096327
211,211,12.274478
212,212,9.820744
213,213,10.859304
214,214,12.790348
215,215,15.073229
216,216,12.054550
217,217,12.675486
218,218,11.990780
219,219,14.340120
220,220,9.733541
221,221,10.131909
222,222,14.153325
223,223,13.150972
224,224,13.635102
225,225,13.227659
226,226,13.277023
227,227,15.562785
228,228,15.562785
229,229,13.234334
230,230,14.826939
231,231,16.804082
232,232,18.903049
233,233,15.434142
234,234,13.214982
235,235,14.745018
236,236,16.951501
237,237,19.042785
238,238,12.837791
239,239,15.020744
240,240,13.197167
241,241,13.247827
242,242,15.534742
243,243,15.562785
244,244,15.020744
245,245,15.562785
246,246,15.534742
247,247,15.534742
248,248,15.562785
249,249,14.263673
250,250,11.171092
251,251,12.458776
252,252,11.757359
253,253,12.363217
254,254,10.305306
255,255,13.197023
256,256,14.340120
257,257,15.450372
258,258,14.970180
259,259,12.534934
260,260,11.918127
261,261,13.381321
262,262,15.661321
263,263,9.809748
264,264,11.161200
265,265,12.262809
266,266,10.048355
267,267,12.117935
268,268,11.280048
269,269,12.497815
270,270,10.508908
271,271,11.976567
272,272,10.235726
273,273,11.261273
274,274,11.607971
275,275,13.267611
276,276,10.688067
277,277,12.998607
278,278,11.728115
279,279,13.836351
280,280,12.512797
281,281,10.551885
282,282,11.998944
283,283,13.658247
284,284,10.627227
285,285,12.305162
286,286,10.725474
287,287,11.266891
288,288,12.971861
289,289,10.735606
290,290,12.939880
291,291,9.301321
292,292,10.999520
293,293,11.501369
294,294,14.145402
295,295,10.052485
296,296,10.779880
297,297,11.268571
298,298,12.185930
299,299,10.702185
300,300,10.465642
301,301,13.059112
302,302,13.524274
303,303,13.676783
304,304,13.301273
305,305,13.048211
306,306,10.955678
307,307,11.022185
308,308,9.442017
309,309,13.950540
310,310,11.580168
311,311,9.572197
312,312,10.484754
313,313,11.928259
314,314,10.371092
315,315,11.685762
316,316,13.702809
317,317,15.277935
318,318,12.235438
319,319,10.679760
320,320,10.401585
321,321,11.163505
322,322,11.544586
323,323,10.620504
324,324,11.863385
325,325,12.285762
326,326,12.481200
327,327,14.023001
328,328,15.720144
329,329,11.891140
330,330,13.840480
331,331,15.142857
332,332,13.175654
333,333,11.767587
334,334,13.080720
335,335,12.312413
336,336,12.641681
337,337,13.120768
338,338,12.023097
339,339,13.691621
340,340,11.582281
341,341,11.634958
342,342,11.902425
343,343,10.356687
344,344,12.621945
345,345,11.795630
346,346,12.408355
347,347,14.395390
348,348,14.090372
349,349,16.330564
350,350,10.293157
351,351,12.717263
352,352,14.766579
353,353,12.744922
354,354,12.429724
355,355,14.554718
356,356,15.208163
357,357,11.870396
358,358,10.361825
359,359,12.689364
360,360,14.490564
361,361,10.783001
362,362,10.377767
363,363,12.802833
364,364,15.112701
365,365,10.191357
366,366,12.515294
367,367,13.342521
368,368,15.623866
369,369,12.582761
370,370,14.791933
371,371,14.245762
372,372,11.291621
373,373,13.561393
374,374,12.721729
375,375,14.733061
376,376,15.289172
377,377,11.661705
378,378,10.710780
379,379,14.070060
380,380,15.375702
381,381,13.321681
382,382,15.518223
383,383,11.827275
384,384,11.307131
385,385,11.928259
386,386,10.828860
387,387,10.545738
388,388,12.226170
389,389,12.691429
390,390,12.270636
391,391,10.958896
392,392,11.235726
393,393,10.808595
394,394,12.922257
395,395,15.610516
396,396,11.072269
397,397,10.416134
398,398,10.103914
399,399,12.380024
400,400,12.867947
401,401,10.314574
402,402,12.037551
403,403,12.177479
404,404,11.370372
405,405,11.035630
406,406,11.159904
407,407,12.732245
408,408,12.554958
409,409,13.419544
410,410,13.075582
411,411,11.434046
412,412,10.424922
413,413,12.878319
414,414,14.934982
415,415,14.263577
416,416,16.495462
417,417,18.612149
418,418,20.613637
419,419,15.623866
420,420,12.286579
421,421,11.610468
422,422,12.601297
423,423,12.774262
424,424,9.107131
425,425,10.271357
426,426,12.412533
427,427,11.599712
428,428,11.060120
429,429,11.436543
430,430,10.296519
431,431,12.074430
432,432,13.844514
433,433,13.919472
434,434,12.640384
435,435,10.529892
436,436,10.530228
437,437,13.927011
438,438,14.102617
439,439,15.875006
440,440,12.684706
441,441,14.304442
442,442,15.374358
443,443,15.864010
444,444,13.866795
445,445,14.619928
446,446,15.612005
447,447,15.437263
448,448,15.515438
449,449,16.746843
450,450,15.688451
451,451,17.817767
452,452,12.056711
453,453,14.309196
454,454,9.875246
455,455,11.675822
456,456,11.810468
457,457,14.163121
458,458,15.284946
459,459,13.349148
460,460,11.138247
461,461,11.847107
462,462,16.622569
463,463,18.717311
464,464,20.696855
465,465,22.561200
466,466,10.932197
467,467,11.721056
468,468,13.424922
469,469,12.935078
470,470,10.005330
471,471,12.349004
472,472,14.539064
473,473,12.073277
474,474,10.808499
475,475,12.225690
476,476,12.165378
477,477,12.253349
478,478,13.399472
479,479,11.583241
480,480,13.072701
481,481,12.935078
482,482,11.633517
483,483,12.806194
484,484,13.528499
485,485,13.306843
486,486,12.667947
487,487,12.483842
488,488,12.251140
489,489,11.349436
490,490,12.678463
491,491,12.429628
492,492,12.025306
493,493,11.856951
494,494,13.300648
495,495,12.377047
496,496,12.572725
497,497,12.784586
498,498,14.360864
499,499,13.869724
500,500,14.190396
501,501,16.423577
502,502,11.884850
503,503,13.809316
504,504,11.611236
505,505,14.089940
506,506,16.423577
507,507,11.839472
508,508,14.189676
509,509,11.612341
510,510,12.502425
511,511,13.918031
512,512,12.742857
513,513,14.169892
514,514,16.056999
515,515,18.194718
516,516,20.217239
517,517,16.774262
518,518,11.761056
519,519,13.330756
520,520,12.900216
521,521,10.911885
522,522,12.135894
523,523,11.017191
524,524,13.424922
525,525,11.707179
526,526,11.095366
527,527,11.969076
528,528,10.892965
529,529,11.676158
530,530,12.573637
531,531,13.633469
532,532,12.804130
533,533,12.804130
534,534,12.560864
535,535,12.427131
536,536,10.975222
537,537,9.471405
538,538,10.353902
539,539,12.776999
540,540,15.084898
541,541,17.277599
542,542,11.780552
543,543,12.229244
544,544,10.260504
545,545,12.672893
546,546,14.281537
547,547,14.818103
548,548,12.577095
549,549,13.092005
550,550,12.804610
551,551,11.742617
552,552,10.765378
553,553,10.474334
554,554,11.758752
555,555,12.568932
556,556,11.952653
557,557,13.554238
558,558,12.494022
559,559,11.818055
560,560,12.147275
561,561,13.340552
562,562,12.630588
563,563,11.890756
564,564,13.028764
565,565,11.555582
566,566,12.100840
567,567,13.679760
568,568,12.408643
569,569,12.514190
570,570,11.479184
571,571,12.241777
572,572,12.327971
573,573,11.540312
574,574,11.160096
575,575,13.710348
576,576,15.972485
577,577,10.736711
578,578,12.124562
579,579,11.438559
580,580,13.814406
581,581,12.408643
582,582,11.007731
583,583,15.632221
584,584,22.325282
585,585,20.431068
586,586,18.421657
587,587,20.342377
588,588,21.160672
589,589,19.346315
590,590,17.305306
591,591,15.130132
592,592,16.308331
593,593,14.077839
594,594,12.176711
595,595,12.268908
596,596,13.796206
597,597,11.250516
598,598,11.002785
599,599,12.905258
600,600,13.215078
601,601,10.539976
602,602,12.396158
603,603,12.113709
604,604,9.797743
605,605,10.698247
606,606,11.675102
607,607,13.221465
608,608,13.581417
609,609,12.242929
610,610,14.572917
611,611,16.787707
612,612,18.887299
613,613,20.871693
614,614,11.854982
615,615,11.357311
616,616,12.482881
617,617,9.253301
618,618,13.084658
619,619,15.289172
620,620,10.912941
621,621,10.612869
622,622,11.722353
623,623,12.562113
624,624,13.160432
625,625,11.055318
626,626,12.274046
627,627,10.299160
628,628,11.798655
629,629,11.278703
630,630,13.495846
631,631,13.846387
632,632,11.804514
633,633,17.774166
634,634,19.822617
635,635,11.170372
636,636,10.374886
637,637,12.737191
638,638,13.821032
639,639,12.117263
640,640,11.969748
641,641,11.329172
642,642,10.084802
643,643,12.520960
644,644,14.230252
645,645,13.544106
646,646,10.752509
647,647,11.129988
648,648,12.323553
649,649,12.251765
650,650,11.111453
651,651,11.111453
652,652,14.657623
653,653,12.324034
654,654,13.710444
655,655,11.574838
656,656,12.328211
657,657,10.618535
658,658,11.251813
659,659,11.194334
660,660,10.537575
661,661,12.621945
662,662,12.220648
663,663,13.553133
664,664,12.103337
665,665,12.166627
666,666,11.517743
667,667,12.090756
668,668,11.514286
669,669,12.201441
670,670,12.193469
671,671,12.021801
672,672,12.338727
673,673,12.914238
674,674,14.941513
675,675,11.808451
676,676,11.635198
677,677,12.032317
678,678,10.336759
679,679,12.069484
680,680,13.924178
681,681,13.901080
682,682,12.551981
683,683,12.426315
684,684,12.018631
685,685,11.352701
686,686,13.459832
687,687,10.820360
688,688,13.399088
689,689,9.497719
690,690,9.943289
691,691,11.261897
692,692,10.386170
693,693,11.472893
694,694,11.672941
695,695,17.380264
696,696,15.194478
697,697,12.898391
698,698,17.380264
699,699,12.898391
700,700,14.840672
701,701,14.295030
702,702,12.372005
703,703,14.163842
704,704,14.398511
705,705,13.043697
706,706,13.965186
707,707,12.400864
708,708,12.144586
709,709,11.765090
710,710,11.058247
711,711,9.122209
712,712,10.053782
713,713,11.513902
714,714,11.133878
715,715,12.061465
716,716,12.947563
717,717,12.508908
718,718,13.701176
719,719,12.643265
720,720,11.943289
721,721,11.094502
722,722,13.484994
723,723,15.760288
724,724,12.765522
725,725,15.015894
726,726,15.173974
727,727,15.211381
728,728,12.966723
729,729,12.260408
730,730,10.156399
731,731,11.204562
732,732,12.737287
733,733,12.737863
734,734,11.876591
735,735,11.000384
736,736,10.718848
737,737,10.547371
738,738,13.249700
739,739,12.391933
740,740,14.138968
741,741,14.748379
742,742,13.088691
743,743,14.825738
744,744,16.051044
745,745,13.967875
746,746,14.310636
747,747,15.442929
748,748,13.758223
749,749,12.274478
750,750,14.135990
751,751,12.274478
752,752,12.274478
753,753,12.274478
754,754,11.909580
755,755,14.697959
756,756,16.298679
757,757,16.596399
758,758,16.631885
759,759,15.018583
760,760,12.924706
761,761,14.165282
762,762,13.943673
763,763,12.256519
764,764,14.567731
765,765,16.788091
766,766,12.274478
767,767,12.274478
768,768,14.565378
769,769,16.785834
770,770,13.136471
771,771,16.785834
772,772,11.909580
773,773,14.014070
774,774,12.274478
775,775,13.210564
776,776,11.264490
777,777,11.909580
778,778,25.963505
779,779,24.319952
780,780,11.966050
781,781,12.160240
782,782,12.825738
783,783,11.388139
784,784,11.671164
785,785,12.756399
786,786,10.524610
787,787,11.870540
788,788,10.198703
789,789,9.762353
790,790,12.049028
791,791,11.444178
792,792,10.982809
793,793,12.713421
794,794,12.059736
795,795,14.191981
796,796,13.122833
797,797,10.780696
798,798,14.706363
799,799,15.119232
800,800,12.590444
801,801,13.298631
802,802,10.328355
803,803,12.527443
804,804,14.011957
805,805,12.813109
806,806,11.694934
807,807,10.706026
808,808,11.801056
809,809,11.107851
810,810,13.327203
811,811,14.031309
812,812,18.541561
813,813,11.536327
814,814,9.755390
815,815,10.201152
816,816,12.073998
817,817,18.541561
818,818,16.424682
819,819,18.544490
820,820,12.394910
821,821,12.166050
822,822,10.126435
823,823,10.837503
824,824,10.656711
825,825,13.347419
826,826,13.208307
827,827,13.312461
828,828,11.199712
829,829,11.944490
830,830,9.872557
831,831,12.316975
832,832,14.643842
833,833,16.857959
834,834,13.761104
835,835,16.018872
836,836,18.161441
837,837,10.865498
838,838,12.810900
839,839,12.930420
840,840,11.183962
841,841,10.869196
842,842,12.748139
843,843,10.961729
844,844,10.909436
845,845,10.415078
846,846,25.963505
847,847,24.319952
848,848,10.327155
849,849,13.626459
850,850,12.859880
851,851,12.853637
852,852,11.397743
853,853,13.283649
854,854,14.012725
855,855,13.072893
856,856,11.182041
857,857,11.288884
858,858,12.180888
859,859,13.564418
860,860,12.223818
861,861,15.160720
862,862,17.346363
863,863,19.416807
864,864,12.541176
865,865,11.638079
866,866,10.732245
867,867,12.409892
868,868,11.364082
869,869,13.743481
870,870,14.969892
871,871,14.598127
872,872,14.762545
873,873,12.946891
874,874,15.239232
875,875,17.425594
876,876,13.438415
877,877,14.378439
878,878,12.951501
879,879,12.946891
880,880,13.445378
881,881,14.493637
882,882,13.576567
883,883,13.135990
884,884,13.082113
885,885,15.245810
886,886,17.429532
887,887,19.498055
888,888,16.666170
889,889,17.629484
890,890,17.211717
891,891,12.197503
892,892,12.572965
893,893,11.664202
894,894,10.715726
895,895,10.270684
896,896,11.255510
897,897,13.550348
898,898,13.681537
899,899,11.652197
900,900,13.907275
901,901,15.482401
902,902,15.041200
903,903,15.355198
904,904,16.561345
905,905,15.153085
906,906,15.304490
907,907,17.480960
908,908,19.502809
909,909,18.669436
910,910,12.048788
911,911,11.762977
912,912,15.245810
913,913,17.429532
914,914,19.498055
915,915,16.404898
916,916,18.529316
917,917,11.694742
918,918,14.043649
919,919,16.231645
920,920,17.791453
921,921,14.049556
922,922,16.287107
923,923,17.631405
924,924,16.511116
925,925,14.369700
926,926,12.029580
927,927,14.260648
928,928,15.172149
929,929,13.182425
930,930,16.095318
931,931,12.726339
932,932,11.598607
933,933,16.366435
934,934,13.604274
935,935,15.473421
936,936,13.833085
937,937,11.430540
938,938,14.280432
939,939,13.274286
940,940,12.274046
941,941,12.187131
942,942,11.119952
943,943,12.190588
944,944,13.040576
945,945,15.334214
946,946,12.611044
947,947,11.258727
948,948,13.070684
949,949,13.212005
950,950,12.784154
951,951,14.060648
952,952,12.471645
953,953,11.609412
954,954,13.545066
955,955,14.778439
956,956,15.326146
957,957,13.351501
958,958,11.389292
959,959,13.105498
960,960,11.578631
961,961,11.877599
962,962,12.281393
963,963,10.605810
964,964,10.453013
965,965,11.302569
966,966,12.352797
967,967,11.515870
968,968,10.015270
969,969,11.046002
970,970,10.618343
971,971,10.276014
972,972,12.475582
973,973,12.089748
974,974,13.021705
975,975,13.510012
976,976,12.894070
977,977,11.755150
978,978,14.574598
979,979,14.500792
980,980,13.261993
981,981,12.387947
982,982,11.787515
983,983,12.921729
984,984,12.895078
985,985,11.688739
986,986,11.391741
987,987,12.582665
988,988,12.605426
989,989,13.136663
990,990,12.723025
991,991,10.995006
992,992,12.206002
993,993,12.767539
994,994,11.757503
995,995,14.579928
996,996,12.659304
997,997,13.223001
998,998,14.735414
999,999,12.950012
1000,1000,14.680384
1001,1001,12.659304
1002,1002,13.104826
1003,1003,13.724706
1004,1004,15.300360
1005,1005,11.325378
1006,1006,9.925330
1007,1007,10.461561
1008,1008,10.639616
1009,1009,13.070828
1010,1010,15.367923
1011,1011,11.759040
1012,1012,12.498583
1013,1013,9.448307
1014,1014,11.216086
1015,1015,11.478271
1016,1016,13.368547
1017,1017,11.698583
1018,1018,13.339592
1019,1019,12.173013
1020,1020,12.811477
1021,1021,14.593854
1022,1022,13.125954
1023,1023,13.711212
1024,1024,12.874190
1025,1025,12.170180
1026,1026,12.813685
1027,1027,13.089748
1028,1028,12.838415
1029,1029,15.133205
1030,1030,17.313421
1031,1031,19.385786
1032,1032,17.150108
1033,1033,17.196591
1034,1034,16.779784
1035,1035,14.673806
1036,1036,19.385786
1037,1037,17.164850
1038,1038,15.096903
1039,1039,19.385786
1040,1040,13.990876
1041,1041,14.002593
1042,1042,16.123745
1043,1043,15.868427
1044,1044,19.385786
1045,1045,13.153325
1046,1046,12.811477
1047,1047,13.428619
1048,1048,13.419880
1049,1049,12.523890
1050,1050,12.691621
1051,1051,11.461849
1052,1052,12.112701
1053,1053,12.321585
1054,1054,14.807059
1055,1055,14.299448
1056,1056,15.240480
1057,1057,14.732917
1058,1058,12.871357
1059,1059,10.556495
1060,1060,14.485570
1061,1061,12.552461
1062,1062,14.337767
1063,1063,15.484082
1064,1064,10.329700
1065,1065,12.658055
1066,1066,13.820744
1067,1067,11.934310
1068,1068,12.085618
1069,1069,13.455798
1070,1070,13.661321
1071,1071,14.398175
1072,1072,12.564610
1073,1073,11.414454
1074,1074,12.741176
1075,1075,13.186843
1076,1076,13.521297
1077,1077,15.789292
1078,1078,17.274862
1079,1079,16.730372
1080,1080,12.174982
1081,1081,13.117935
1082,1082,13.080528
1083,1083,12.726963
1084,1084,14.355342
1085,1085,12.736999
1086,1086,14.870540
1087,1087,15.053445
1088,1088,12.892389
1089,1089,12.887347
1090,1090,11.947275
1091,1091,11.919328
1092,1092,12.027947
1093,1093,12.300360
1094,1094,11.734502
1095,1095,11.049028
1096,1096,11.845570
1097,1097,12.004226
1098,1098,13.807875
1099,1099,14.317503
1100,1100,14.863049
1101,1101,12.930516
1102,1102,13.390156
1103,1103,15.365474
1104,1104,14.842305
1105,1105,13.387659
1106,1106,10.454454
1107,1107,12.420264
1108,1108,12.816086
1109,1109,15.201152
1110,1110,12.902905
1111,1111,12.902905
1112,1112,12.902905
1113,1113,25.963505
1114,1114,24.319952
1115,1115,11.936230
1116,1116,11.734694
1117,1117,10.694502
1118,1118,12.777191
1119,1119,11.539880
1120,1120,11.875438
1121,1121,11.843217
1122,1122,10.691765
1123,1123,12.044994
1124,1124,12.316975
1125,1125,12.872173
1126,1126,13.456951
1127,1127,12.314670
1128,1128,11.854214
1129,1129,11.494310
1130,1130,12.018631
1131,1131,14.364130
1132,1132,11.593806
1133,1133,13.765714
1134,1134,12.804610
1135,1135,21.389148
1136,1136,19.438175
1137,1137,17.372005
1138,1138,15.190636
1139,1139,12.334070
1140,1140,11.976855
1141,1141,13.852101
1142,1142,14.396206
1143,1143,12.063097
1144,1144,12.199520
1145,1145,13.262377
1146,1146,14.985642
1147,1147,14.803890
1148,1148,13.295462
1149,1149,9.482833
1150,1150,12.791693
1151,1151,13.743481
1152,1152,13.406002
1153,1153,15.677551
1154,1154,17.753469
1155,1155,19.380408
1156,1156,19.531717
1157,1157,17.476735
1158,1158,12.247155
1159,1159,14.572917
1160,1160,15.460168
1161,1161,13.408067
1162,1162,15.683745
1163,1163,17.844226
1164,1164,19.889508
1165,1165,13.396062
1166,1166,15.515054
1167,1167,16.590588
1168,1168,15.286963
1169,1169,16.871405
1170,1170,15.295990
1171,1171,17.227419
1172,1172,18.446531
1173,1173,17.774934
1174,1174,14.955486
1175,1175,13.979784
1176,1176,13.386987
1177,1177,15.175030
1178,1178,14.939832
1179,1179,15.360192
1180,1180,17.532293
1181,1181,19.589196
1182,1182,21.533349
1183,1183,13.342953
1184,1184,15.375606
1185,1185,16.460264
1186,1186,13.039088
1187,1187,15.304106
1188,1188,17.219304
1189,1189,19.299544
1190,1190,13.361969
1191,1191,14.984106
1192,1192,17.628956
1193,1193,16.042257
1194,1194,14.877935
1195,1195,11.701513
1196,1196,9.766002
1197,1197,21.533349
1198,1198,16.832509
1199,1199,16.306987
1200,1200,13.410228
1201,1201,15.428619
1202,1202,14.615750
1203,1203,13.141657
1204,1204,13.081969
1205,1205,13.410228
1206,1206,14.598559
1207,1207,12.752461
1208,1208,12.223193
1209,1209,12.574646
1210,1210,12.030300
1211,1211,11.253493
1212,1212,13.358848
1213,1213,14.783049
1214,1214,11.065978
1215,1215,10.576230
1216,1216,12.994142
1217,1217,13.720672
1218,1218,11.975510
1219,1219,14.742329
1220,1220,14.866459
1221,1221,13.017383
1222,1222,12.072077
1223,1223,13.116639
1224,1224,14.121633
1225,1225,13.505738
1226,1226,10.527107
