Id,Label,size
630,630,0.179883
631,631,0.075548
632,632,0.032532
633,633,0.032532
634,634,0.056195
635,635,0.055528
636,636,0.055528
637,637,0.020246
638,638,0.079789
639,639,0.079789
640,640,0.076180
641,641,0.059965
642,642,0.074233
643,643,0.059965
644,644,0.062604
645,645,0.086586
646,646,0.144098
647,647,0.061011
648,648,0.061011
649,649,0.028794
650,650,0.082152
651,651,0.015372
652,652,0.059467
653,653,0.036190
654,654,0.109194
655,655,0.109194
656,656,0.109194
657,657,0.068198
658,658,0.041534
659,659,0.123738
660,660,0.082878
661,661,0.108434
662,662,0.059016
663,663,0.044111
664,664,0.057439
665,665,0.064374
666,666,0.107908
667,667,0.036605
668,668,0.043242
669,669,0.039408
670,670,0.023809
671,671,0.078629
672,672,0.045588
673,673,0.111261
674,674,0.078197
675,675,0.029307
676,676,0.052961
677,677,0.062656
678,678,0.025749
679,679,0.025122
680,680,0.045394
681,681,0.022959
682,682,0.055151
683,683,0.095687
684,684,0.051542
685,685,0.051472
686,686,0.043057
687,687,0.078736
688,688,0.042178
689,689,0.095687
690,690,0.087658
691,691,0.046913
692,692,0.036999
693,693,0.070107
694,694,0.070107
695,695,0.023585
696,696,0.073217
697,697,0.131944
698,698,0.082250
699,699,0.082747
700,700,0.082747
701,701,0.051594
702,702,0.082747
703,703,0.087658
704,704,0.087658
705,705,0.087658
706,706,0.087658
707,707,0.087658
708,708,0.087658
709,709,0.088861
710,710,0.047603
711,711,0.043689
712,712,0.088861
713,713,0.071252
714,714,0.034466
715,715,0.037741
716,716,0.105766
717,717,0.091154
718,718,0.048921
719,719,0.091154
720,720,0.073723
721,721,0.068360
722,722,0.073799
723,723,0.055033
724,724,0.092456
725,725,0.077933
726,726,0.074878
727,727,0.071268
728,728,0.037646
729,729,0.027702
730,730,0.095566
731,731,0.033459
732,732,0.092593
733,733,0.049752
734,734,0.030378
735,735,0.067178
736,736,0.080890
737,737,0.059441
738,738,0.043144
739,739,0.095777
740,740,0.146434
741,741,0.059467
742,742,0.069063
743,743,0.036418
744,744,0.037780
745,745,0.053750
746,746,0.049178
747,747,0.071507
748,748,0.139552
749,749,0.083391
750,750,0.074205
751,751,0.062200
752,752,0.106803
753,753,0.075164
754,754,0.106803
755,755,0.053194
756,756,0.026200
757,757,0.038246
758,758,0.147428
759,759,0.065544
760,760,0.120562
761,761,0.066273
762,762,0.044156
763,763,0.114547
764,764,0.080329
765,765,0.148239
766,766,0.083331
767,767,0.044443
768,768,0.058108
769,769,0.018486
770,770,0.109150
771,771,0.065544
772,772,0.054774
773,773,0.034302
774,774,0.132765
775,775,0.185750
776,776,0.071437
777,777,0.143382
778,778,0.084999
779,779,0.084999
780,780,0.060253
781,781,0.043242
782,782,0.079336
783,783,0.044389
784,784,0.044389
785,785,0.044389
786,786,0.072341
787,787,0.082827
788,788,0.099480
789,789,0.092573
790,790,0.128744
791,791,0.029766
792,792,0.056987
793,793,0.109194
794,794,0.161772
795,795,0.260365
796,796,0.069400
797,797,0.058705
798,798,0.161772
799,799,0.260365
800,800,0.184110
801,801,0.101230
802,802,0.135096
803,803,0.127488
804,804,0.070483
805,805,0.091599
806,806,0.074417
807,807,0.074417
808,808,0.124004
809,809,0.124004
810,810,0.045976
811,811,0.017511
812,812,0.184110
813,813,0.162571
814,814,0.107908
815,815,0.122056
816,816,0.065247
817,817,0.056083
818,818,0.040828
819,819,0.076116
820,820,0.051051
821,821,0.055399
822,822,0.041614
823,823,0.038246
824,824,0.042133
825,825,0.066608
826,826,0.035055
827,827,0.046789
828,828,0.036468
829,829,0.059803
830,830,0.044330
831,831,0.055473
832,832,0.069154
833,833,0.054580
834,834,0.049586
835,835,0.038721
836,836,0.066608
837,837,0.049070
838,838,0.035015
839,839,0.067912
840,840,0.035778
841,841,0.102297
842,842,0.102297
843,843,0.084861
844,844,0.094812
845,845,0.056393
846,846,0.057108
847,847,0.083706
848,848,0.053746
849,849,0.048371
850,850,0.070519
851,851,0.034854
852,852,0.038830
853,853,0.072342
854,854,0.059978
855,855,0.054098
856,856,0.050161
857,857,0.039443
858,858,0.066430
859,859,0.066430
860,860,0.073907
861,861,0.073907
862,862,0.065559
863,863,0.062255
864,864,0.083131
865,865,0.049633
866,866,0.082827
867,867,0.103933
868,868,0.125972
869,869,0.069558
870,870,0.138499
871,871,0.077277
872,872,0.139329
873,873,0.077794
874,874,0.139329
875,875,0.114676
876,876,0.116327
877,877,0.195690
878,878,0.138499
879,879,0.074389
880,880,0.059735
881,881,0.121362
882,882,0.074211
883,883,0.066037
884,884,0.052344
885,885,0.067912
886,886,0.064621
887,887,0.063360
888,888,0.086248
889,889,0.031233
890,890,0.092388
891,891,0.064056
892,892,0.046030
893,893,0.123770
894,894,0.068217
895,895,0.059308
896,896,0.073640
897,897,0.098981
898,898,0.097067
899,899,0.081360
900,900,0.117821
901,901,0.059671
902,902,0.024966
903,903,0.049289
904,904,0.069558
905,905,0.073386
906,906,0.033969
907,907,0.125972
908,908,0.098850
909,909,0.084552
910,910,0.132629
911,911,0.068109
912,912,0.058780
913,913,0.058780
914,914,0.079258
915,915,0.148260
916,916,0.122163
917,917,0.155361
918,918,0.052246
919,919,0.038915
920,920,0.046564
921,921,0.024784
922,922,0.042820
923,923,0.044749
924,924,0.056588
925,925,0.058784
926,926,0.071291
927,927,0.023278
928,928,0.036611
929,929,0.041690
930,930,0.052723
931,931,0.027447
932,932,0.026038
933,933,0.024450
934,934,0.050119
935,935,0.050119
936,936,0.041282
937,937,0.035616
938,938,0.045316
939,939,0.050119
940,940,0.050119
941,941,0.050119
942,942,0.050119
943,943,0.050119
944,944,0.050119
945,945,0.050119
946,946,0.035111
947,947,0.029965
948,948,0.050620
949,949,0.066708
950,950,0.044282
951,951,0.045137
952,952,0.052104
953,953,0.055221
954,954,0.051512
955,955,0.034307
956,956,0.034940
957,957,0.038102
958,958,0.055993
959,959,0.075021
960,960,0.075159
961,961,0.056354
962,962,0.080612
963,963,0.042899
964,964,0.022925
965,965,0.039237
966,966,0.045428
967,967,0.045428
968,968,0.027365
969,969,0.033136
970,970,0.055950
971,971,0.052044
972,972,0.032570
973,973,0.063134
974,974,0.056415
975,975,0.051875
976,976,0.046546
977,977,0.044417
978,978,0.053080
979,979,0.070886
980,980,0.096551
981,981,0.128146
982,982,0.128146
983,983,0.128146
984,984,0.128146
985,985,0.128146
986,986,0.042643
987,987,0.080160
988,988,0.080160
989,989,0.080160
990,990,0.054987
991,991,0.101595
992,992,0.057352
993,993,0.037898
994,994,0.058321
995,995,0.044081
996,996,0.037837
997,997,0.041588
998,998,0.023450
999,999,0.057223
1000,1000,0.065795
1001,1001,0.056695
1002,1002,0.041395
1003,1003,0.050643
1004,1004,0.049829
1005,1005,0.063401
1006,1006,0.060834
1007,1007,0.038059
1008,1008,0.041063
1009,1009,0.057414
1010,1010,0.051437
1011,1011,0.054640
1012,1012,0.046591
1013,1013,0.044717
1014,1014,0.044358
1015,1015,0.068053
1016,1016,0.063276
1017,1017,0.085692
1018,1018,0.085692
1019,1019,0.151864
1020,1020,0.151864
1021,1021,0.151864
1022,1022,0.151864
1023,1023,0.098655
1024,1024,0.098655
1025,1025,0.171875
1026,1026,0.171875
1027,1027,0.171875
1028,1028,0.171875
1029,1029,0.081531
1030,1030,0.046445
1031,1031,0.145293
1032,1032,0.085124
1033,1033,0.103482
1034,1034,0.083877
1035,1035,0.065377
1036,1036,0.059916
1037,1037,0.040349
1038,1038,0.076093
1039,1039,0.040615
1040,1040,0.047070
1041,1041,0.027535
1042,1042,0.053944
1043,1043,0.055148
1044,1044,0.042405
1045,1045,0.061813
1046,1046,0.045673
1047,1047,0.077618
1048,1048,0.061104
1049,1049,0.046778
1050,1050,0.064324
1051,1051,0.094384
1052,1052,0.107839
1053,1053,0.046650
1054,1054,0.043512
1055,1055,0.047787
1056,1056,0.070296
1057,1057,0.029796
1058,1058,0.055791
1059,1059,0.038059
1060,1060,0.065868
1061,1061,0.031344
1062,1062,0.036124
1063,1063,0.185647
1064,1064,0.069471
1065,1065,0.064614
1066,1066,0.063809
1067,1067,0.082158
1068,1068,0.087822
1069,1069,0.107995
1070,1070,0.054515
1071,1071,0.079851
1072,1072,0.061897
1073,1073,0.073144
1074,1074,0.072195
1075,1075,0.056043
1076,1076,0.049081
1077,1077,0.063118
1078,1078,0.039016
1079,1079,0.028775
1080,1080,0.057083
1081,1081,0.040631
1082,1082,0.040631
1083,1083,0.056280
1084,1084,0.052976
1085,1085,0.043976
1086,1086,0.048886
1087,1087,0.098153
1088,1088,0.079738
1089,1089,0.058833
1090,1090,0.056891
1091,1091,0.060436
1092,1092,0.044384
1093,1093,0.078239
1094,1094,0.051909
1095,1095,0.067513
1096,1096,0.037183
1097,1097,0.053201
1098,1098,0.061208
1099,1099,0.064910
1100,1100,0.049523
1101,1101,0.053195
1102,1102,0.059593
1103,1103,0.052121
1104,1104,0.039410
1105,1105,0.045275
1106,1106,0.098920
1107,1107,0.051615
1108,1108,0.091093
1109,1109,0.064284
1110,1110,0.053238
1111,1111,0.075394
1112,1112,0.108246
1113,1113,0.113325
1114,1114,0.077156
1115,1115,0.076800
1116,1116,0.110180
1117,1117,0.061993
1118,1118,0.113437
1119,1119,0.085489
1120,1120,0.072741
1121,1121,0.076464
1122,1122,0.088789
1123,1123,0.122609
1124,1124,0.165357
1125,1125,0.100196
1126,1126,0.165357
1127,1127,0.084213
1128,1128,0.053246
1129,1129,0.066947
1130,1130,0.069176
1131,1131,0.057043
1132,1132,0.057043
1133,1133,0.057043
1134,1134,0.139046
1135,1135,0.078713
1136,1136,0.045644
1137,1137,0.046710
1138,1138,0.066523
1139,1139,0.098529
1140,1140,0.061327
1141,1141,0.074420
1142,1142,0.042406
1143,1143,0.034543
1144,1144,0.042406
1145,1145,0.042406
1146,1146,0.042406
1147,1147,0.034973
1148,1148,0.042432
1149,1149,0.040253
1150,1150,0.068014
1151,1151,0.083270
1152,1152,0.148048
1153,1153,0.065025
1154,1154,0.053102
1155,1155,0.053102
1156,1156,0.078795
1157,1157,0.102545
1158,1158,0.095223
1159,1159,0.032692
1160,1160,0.034124
1161,1161,0.022464
1162,1162,0.055471
1163,1163,0.059827
1164,1164,0.058824
1165,1165,0.059054
1166,1166,0.071235
1167,1167,0.037628
1168,1168,0.014143
1169,1169,0.074327
1170,1170,0.063521
1171,1171,0.110554
1172,1172,0.065365
1173,1173,0.064022
1174,1174,0.049299
1175,1175,0.042718
1176,1176,0.082572
1177,1177,0.028424
1178,1178,0.029453
1179,1179,0.027544
1180,1180,0.053091
1181,1181,0.049799
1182,1182,0.032523
1183,1183,0.038752
1184,1184,0.039325
1185,1185,0.052012
1186,1186,0.025724
1187,1187,0.024384
1188,1188,0.104067
1189,1189,0.149710
1190,1190,0.142011
1191,1191,0.081844
1192,1192,0.023957
1193,1193,0.025590
1194,1194,0.031624
1195,1195,0.035914
1196,1196,0.028970
1197,1197,0.038625
1198,1198,0.042071
1199,1199,0.028213
1200,1200,0.032350
1201,1201,0.019558
1202,1202,0.019963
1203,1203,0.036118
1204,1204,0.013187
1205,1205,0.014378
1206,1206,0.051541
1207,1207,0.066834
1208,1208,0.038476
1209,1209,0.051873
1210,1210,0.026986
1211,1211,0.021794
1212,1212,0.042209
1213,1213,0.016634
1214,1214,0.024046
1215,1215,0.024787
1216,1216,0.028296
1217,1217,0.015281
1218,1218,0.047578
1219,1219,0.094765
1220,1220,0.076291
1221,1221,0.125193
1222,1222,0.129288
1223,1223,0.042830
1224,1224,0.066475
1225,1225,0.072061
1226,1226,0.080489
1227,1227,0.067063
1228,1228,0.121867
1229,1229,0.039491
1230,1230,0.121867
1231,1231,0.033672
1232,1232,0.026866
1233,1233,0.027525
1234,1234,0.021733
1235,1235,0.028408
1236,1236,0.046152
1237,1237,0.040610
1238,1238,0.049284
1239,1239,0.037341
1240,1240,0.023000
1241,1241,0.028559
1242,1242,0.020493
1243,1243,0.050376
1244,1244,0.040299
1245,1245,0.047187
1246,1246,0.033331
1247,1247,0.052203
1248,1248,0.052808
1249,1249,0.052424
1250,1250,0.037090
1251,1251,0.019633
1252,1252,0.036250
1253,1253,0.037481
1254,1254,0.038061
1255,1255,0.035742
1256,1256,0.024629
1257,1257,0.012347
1258,1258,0.018993
1259,1259,0.023612
1260,1260,0.025866
1261,1261,0.018346
1262,1262,0.031368
1263,1263,0.052466
1264,1264,0.041871
1265,1265,0.046568
1266,1266,0.072569
1267,1267,0.086730
1268,1268,0.039097
1269,1269,0.035190
1270,1270,0.056464
1271,1271,0.077000
1272,1272,0.077748
1273,1273,0.066718
1274,1274,0.048320
1275,1275,0.080580
1276,1276,0.073185
1277,1277,0.036340
1278,1278,0.028148
1279,1279,0.024409
1280,1280,0.043475
1281,1281,0.045863
1282,1282,0.032843
1283,1283,0.040891
1284,1284,0.047090
1285,1285,0.047936
1286,1286,0.032473
1287,1287,0.038446
1288,1288,0.034951
1289,1289,0.024330
1290,1290,0.057479
1291,1291,0.055863
1292,1292,0.046376
1293,1293,0.050790
1294,1294,0.026672
1295,1295,0.029060
1296,1296,0.028437
1297,1297,0.043321
1298,1298,0.029194
1299,1299,0.031454
1300,1300,0.045142
1301,1301,0.023857
1302,1302,0.027057
1303,1303,0.036543
1304,1304,0.029964
1305,1305,0.058130
1306,1306,0.057406
1307,1307,0.060739
1308,1308,0.053142
1309,1309,0.028138
1310,1310,0.017268
1311,1311,0.045057
1312,1312,0.053997
1313,1313,0.049757
1314,1314,0.049915
1315,1315,0.020989
1316,1316,0.031294
1317,1317,0.033665
1318,1318,0.027858
1319,1319,0.028008
1320,1320,0.020749
1321,1321,0.024378
1322,1322,0.028494
1323,1323,0.038356
1324,1324,0.016978
1325,1325,0.020040
1326,1326,0.070271
1327,1327,0.055524
1328,1328,0.055656
1329,1329,0.042443
1330,1330,0.054431
1331,1331,0.086313
1332,1332,0.046143
1333,1333,0.068958
1334,1334,0.040196
1335,1335,0.109579
1336,1336,0.061457
1337,1337,0.032213
1338,1338,0.171900
1339,1339,0.181081
1340,1340,0.137748
1341,1341,0.097932
1342,1342,0.117222
1343,1343,0.129409
1344,1344,0.036636
1345,1345,0.036636
1346,1346,0.029632
1347,1347,0.035578
1348,1348,0.025025
1349,1349,0.044238
1350,1350,0.023175
1351,1351,0.026005
1352,1352,0.028455
1353,1353,0.038261
1354,1354,0.037299
1355,1355,0.053553
1356,1356,0.086482
1357,1357,0.046492
1358,1358,0.114769
1359,1359,0.090284
1360,1360,0.113354
1361,1361,0.061943
1362,1362,0.062885
1363,1363,0.046603
1364,1364,0.025042
1365,1365,0.020161
1366,1366,0.085447
1367,1367,0.058627
1368,1368,0.033335
1369,1369,0.055692
1370,1370,0.083759
1371,1371,0.032333
1372,1372,0.096935
1373,1373,0.061895
1374,1374,0.061560
1375,1375,0.149847
1376,1376,0.145633
1377,1377,0.023265
1378,1378,0.021697
1379,1379,0.031481
1380,1380,0.024506
1381,1381,0.056584
1382,1382,0.045112
1383,1383,0.079810
1384,1384,0.057096
1385,1385,0.032398
1386,1386,0.037965
1387,1387,0.046808
1388,1388,0.026145
1389,1389,0.019809
1390,1390,0.019435
1391,1391,0.050316
1392,1392,0.028041
1393,1393,0.084506
1394,1394,0.059783
1395,1395,0.059783
1396,1396,0.022402
1397,1397,0.032755
1398,1398,0.039301
1399,1399,0.038176
1400,1400,0.020932
1401,1401,0.039495
1402,1402,0.020803
1403,1403,0.039914
1404,1404,0.040700
1405,1405,0.123506
1406,1406,0.068057
1407,1407,0.062212
1408,1408,0.052143
1409,1409,0.038510
1410,1410,0.030911
1411,1411,0.198967
1412,1412,0.116933
1413,1413,0.062544
1414,1414,0.079383
1415,1415,0.042757
1416,1416,0.022087
1417,1417,0.018995
1418,1418,0.032297
1419,1419,0.030541
1420,1420,0.030541
1421,1421,0.016373
1422,1422,0.024483
1423,1423,0.028131
1424,1424,0.093374
1425,1425,0.058859
1426,1426,0.131159
1427,1427,0.058097
1428,1428,0.032924
1429,1429,0.054378
1430,1430,0.031039
1431,1431,0.040184
1432,1432,0.029477
1433,1433,0.024081
1434,1434,0.014420
1435,1435,0.031051
1436,1436,0.020990
1437,1437,0.092213
1438,1438,0.058677
1439,1439,0.127356
1440,1440,0.095929
1441,1441,0.075841
1442,1442,0.113018
1443,1443,0.148983
1444,1444,0.089427
1445,1445,0.066022
1446,1446,0.108544
1447,1447,0.035014
1448,1448,0.022756
1449,1449,0.042839
1450,1450,0.053729
1451,1451,0.021399
1452,1452,0.034374
